VentaId,Fecha,Folio,ClienteId,NombreCliente,Telefono,Domicilio,ProductoId,SKU,DescripcionProducto,Cantidad,ValorUnitario,Importe,TotalVenta
136,2025-08-05,1136,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",4,PROD-004,Tablet Samsung,3,1299.88,3899.64,3899.64
136,2025-08-05,1136,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",12,PROD-012,Impresora Epson,4,1025.26,4101.04,8000.68
136,2025-08-05,1136,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",2,PROD-002,Disco Duro 1TB,5,116.11,580.55,8581.23
137,2025-10-20,1137,40,Cliente 40,5530002931,"Calle 43 #882, Ciudad Puebla",14,PROD-014,"Laptop HP 15""",2,189.08,378.16,378.16
137,2025-10-20,1137,40,Cliente 40,5530002931,"Calle 43 #882, Ciudad Puebla",8,PROD-008,Auriculares Bluetooth,4,669.08,2676.32,3054.48
137,2025-10-20,1137,40,Cliente 40,5530002931,"Calle 43 #882, Ciudad Puebla",10,PROD-010,Mouse inalámbrico,4,1025.44,4101.76,7156.24
137,2025-10-20,1137,40,Cliente 40,5530002931,"Calle 43 #882, Ciudad Puebla",3,PROD-003,USB 64GB,3,484.52,1453.56,8609.8
137,2025-10-20,1137,40,Cliente 40,5530002931,"Calle 43 #882, Ciudad Puebla",8,PROD-008,Auriculares Bluetooth,3,669.08,2007.24,10617.04
137,2025-10-20,1137,40,Cliente 40,5530002931,"Calle 43 #882, Ciudad Puebla",6,PROD-006,USB 64GB,2,868.91,1737.82,12354.86
138,2025-07-24,1138,33,Cliente 33,5538832982,"Calle 138 #100, Ciudad Querétaro",16,PROD-016,Mouse inalámbrico,3,1016.59,3049.77,3049.77
138,2025-07-24,1138,33,Cliente 33,5538832982,"Calle 138 #100, Ciudad Querétaro",15,PROD-015,"Laptop HP 15""",4,277.79,1111.16,4160.93
138,2025-07-24,1138,33,Cliente 33,5538832982,"Calle 138 #100, Ciudad Querétaro",11,PROD-011,Tablet Samsung,5,1391.98,6959.9,11120.83
138,2025-07-24,1138,33,Cliente 33,5538832982,"Calle 138 #100, Ciudad Querétaro",12,PROD-012,Impresora Epson,2,1025.26,2050.52,13171.35
138,2025-07-24,1138,33,Cliente 33,5538832982,"Calle 138 #100, Ciudad Querétaro",17,PROD-017,USB 64GB,1,377.22,377.22,13548.57
138,2025-07-24,1138,33,Cliente 33,5538832982,"Calle 138 #100, Ciudad Querétaro",16,PROD-016,Mouse inalámbrico,2,1016.59,2033.18,15581.75
139,2025-03-24,1139,35,Cliente 35,5591869286,"Calle 173 #311, Ciudad Querétaro",17,PROD-017,USB 64GB,1,377.22,377.22,377.22
139,2025-03-24,1139,35,Cliente 35,5591869286,"Calle 173 #311, Ciudad Querétaro",1,PROD-001,Mouse inalámbrico,3,1325.32,3975.96,4353.18
139,2025-03-24,1139,35,Cliente 35,5591869286,"Calle 173 #311, Ciudad Querétaro",19,PROD-019,Teclado mecánico,4,126.92,507.68,4860.86
139,2025-03-24,1139,35,Cliente 35,5591869286,"Calle 173 #311, Ciudad Querétaro",6,PROD-006,USB 64GB,5,868.91,4344.55,9205.41
139,2025-03-24,1139,35,Cliente 35,5591869286,"Calle 173 #311, Ciudad Querétaro",7,PROD-007,Teclado mecánico,1,559.57,559.57,9764.98
140,2025-03-03,1140,34,Cliente 34,5561268076,"Calle 64 #149, Ciudad Monterrey",10,PROD-010,Mouse inalámbrico,2,1025.44,2050.88,2050.88
140,2025-03-03,1140,34,Cliente 34,5561268076,"Calle 64 #149, Ciudad Monterrey",8,PROD-008,Auriculares Bluetooth,4,669.08,2676.32,4727.2
140,2025-03-03,1140,34,Cliente 34,5561268076,"Calle 64 #149, Ciudad Monterrey",1,PROD-001,Mouse inalámbrico,5,1325.32,6626.6,11353.8
140,2025-03-03,1140,34,Cliente 34,5561268076,"Calle 64 #149, Ciudad Monterrey",4,PROD-004,Tablet Samsung,2,1299.88,2599.76,13953.56
140,2025-03-03,1140,34,Cliente 34,5561268076,"Calle 64 #149, Ciudad Monterrey",5,PROD-005,Tablet Samsung,1,1366.69,1366.69,15320.25
141,2025-08-29,1141,13,Cliente 13,5551926849,"Calle 49 #181, Ciudad Monterrey",8,PROD-008,Auriculares Bluetooth,3,669.08,2007.24,2007.24
141,2025-08-29,1141,13,Cliente 13,5551926849,"Calle 49 #181, Ciudad Monterrey",5,PROD-005,Tablet Samsung,5,1366.69,6833.45,8840.69
141,2025-08-29,1141,13,Cliente 13,5551926849,"Calle 49 #181, Ciudad Monterrey",5,PROD-005,Tablet Samsung,3,1366.69,4100.07,12940.76
141,2025-08-29,1141,13,Cliente 13,5551926849,"Calle 49 #181, Ciudad Monterrey",8,PROD-008,Auriculares Bluetooth,4,669.08,2676.32,15617.08
141,2025-08-29,1141,13,Cliente 13,5551926849,"Calle 49 #181, Ciudad Monterrey",6,PROD-006,USB 64GB,5,868.91,4344.55,19961.63
142,2025-03-15,1142,5,Cliente 5,5536606718,"Calle 16 #339, Ciudad Guadalajara",13,PROD-013,"Monitor 24""",1,943.39,943.39,943.39
142,2025-03-15,1142,5,Cliente 5,5536606718,"Calle 16 #339, Ciudad Guadalajara",11,PROD-011,Tablet Samsung,2,1391.98,2783.96,3727.35
142,2025-03-15,1142,5,Cliente 5,5536606718,"Calle 16 #339, Ciudad Guadalajara",2,PROD-002,Disco Duro 1TB,3,116.11,348.33,4075.68
142,2025-03-15,1142,5,Cliente 5,5536606718,"Calle 16 #339, Ciudad Guadalajara",20,PROD-020,Cámara Web HD,5,1316.65,6583.25,10658.93
142,2025-03-15,1142,5,Cliente 5,5536606718,"Calle 16 #339, Ciudad Guadalajara",15,PROD-015,"Laptop HP 15""",2,277.79,555.58,11214.51
142,2025-03-15,1142,5,Cliente 5,5536606718,"Calle 16 #339, Ciudad Guadalajara",18,PROD-018,USB 64GB,3,324.14,972.42,12186.93
143,2025-03-26,1143,28,Cliente 28,5585407549,"Calle 129 #46, Ciudad Monterrey",2,PROD-002,Disco Duro 1TB,3,116.11,348.33,348.33
143,2025-03-26,1143,28,Cliente 28,5585407549,"Calle 129 #46, Ciudad Monterrey",2,PROD-002,Disco Duro 1TB,3,116.11,348.33,696.66
143,2025-03-26,1143,28,Cliente 28,5585407549,"Calle 129 #46, Ciudad Monterrey",15,PROD-015,"Laptop HP 15""",1,277.79,277.79,974.45
143,2025-03-26,1143,28,Cliente 28,5585407549,"Calle 129 #46, Ciudad Monterrey",17,PROD-017,USB 64GB,5,377.22,1886.1,2860.55
143,2025-03-26,1143,28,Cliente 28,5585407549,"Calle 129 #46, Ciudad Monterrey",15,PROD-015,"Laptop HP 15""",1,277.79,277.79,3138.34
144,2025-06-23,1144,31,Cliente 31,5522047293,"Calle 113 #902, Ciudad Monterrey",16,PROD-016,Mouse inalámbrico,4,1016.59,4066.36,4066.36
144,2025-06-23,1144,31,Cliente 31,5522047293,"Calle 113 #902, Ciudad Monterrey",3,PROD-003,USB 64GB,3,484.52,1453.56,5519.92
144,2025-06-23,1144,31,Cliente 31,5522047293,"Calle 113 #902, Ciudad Monterrey",6,PROD-006,USB 64GB,2,868.91,1737.82,7257.74
144,2025-06-23,1144,31,Cliente 31,5522047293,"Calle 113 #902, Ciudad Monterrey",4,PROD-004,Tablet Samsung,3,1299.88,3899.64,11157.38
144,2025-06-23,1144,31,Cliente 31,5522047293,"Calle 113 #902, Ciudad Monterrey",7,PROD-007,Teclado mecánico,3,559.57,1678.71,12836.09
145,2025-10-27,1145,8,Cliente 8,5595155865,"Calle 15 #781, Ciudad Querétaro",20,PROD-020,Cámara Web HD,1,1316.65,1316.65,1316.65
145,2025-10-27,1145,8,Cliente 8,5595155865,"Calle 15 #781, Ciudad Querétaro",20,PROD-020,Cámara Web HD,1,1316.65,1316.65,2633.3
145,2025-10-27,1145,8,Cliente 8,5595155865,"Calle 15 #781, Ciudad Querétaro",9,PROD-009,Auriculares Bluetooth,5,352.02,1760.1,4393.4
146,2025-02-06,1146,20,Cliente 20,5538132463,"Calle 77 #304, Ciudad CDMX",14,PROD-014,"Laptop HP 15""",3,189.08,567.24,567.24
146,2025-02-06,1146,20,Cliente 20,5538132463,"Calle 77 #304, Ciudad CDMX",13,PROD-013,"Monitor 24""",3,943.39,2830.17,3397.41
146,2025-02-06,1146,20,Cliente 20,5538132463,"Calle 77 #304, Ciudad CDMX",2,PROD-002,Disco Duro 1TB,5,116.11,580.55,3977.96
146,2025-02-06,1146,20,Cliente 20,5538132463,"Calle 77 #304, Ciudad CDMX",7,PROD-007,Teclado mecánico,5,559.57,2797.85,6775.81
146,2025-02-06,1146,20,Cliente 20,5538132463,"Calle 77 #304, Ciudad CDMX",15,PROD-015,"Laptop HP 15""",3,277.79,833.37,7609.18
146,2025-02-06,1146,20,Cliente 20,5538132463,"Calle 77 #304, Ciudad CDMX",10,PROD-010,Mouse inalámbrico,5,1025.44,5127.2,12736.38
147,2025-04-18,1147,39,Cliente 39,5598505376,"Calle 107 #536, Ciudad Guadalajara",14,PROD-014,"Laptop HP 15""",2,189.08,378.16,378.16
147,2025-04-18,1147,39,Cliente 39,5598505376,"Calle 107 #536, Ciudad Guadalajara",2,PROD-002,Disco Duro 1TB,2,116.11,232.22,610.38
147,2025-04-18,1147,39,Cliente 39,5598505376,"Calle 107 #536, Ciudad Guadalajara",4,PROD-004,Tablet Samsung,3,1299.88,3899.64,4510.02
147,2025-04-18,1147,39,Cliente 39,5598505376,"Calle 107 #536, Ciudad Guadalajara",15,PROD-015,"Laptop HP 15""",4,277.79,1111.16,5621.18
147,2025-04-18,1147,39,Cliente 39,5598505376,"Calle 107 #536, Ciudad Guadalajara",7,PROD-007,Teclado mecánico,2,559.57,1119.14,6740.32
148,2025-09-24,1148,32,Cliente 32,5526961938,"Calle 82 #277, Ciudad Guadalajara",17,PROD-017,USB 64GB,4,377.22,1508.88,1508.88
148,2025-09-24,1148,32,Cliente 32,5526961938,"Calle 82 #277, Ciudad Guadalajara",17,PROD-017,USB 64GB,4,377.22,1508.88,3017.76
148,2025-09-24,1148,32,Cliente 32,5526961938,"Calle 82 #277, Ciudad Guadalajara",17,PROD-017,USB 64GB,4,377.22,1508.88,4526.64
148,2025-09-24,1148,32,Cliente 32,5526961938,"Calle 82 #277, Ciudad Guadalajara",7,PROD-007,Teclado mecánico,1,559.57,559.57,5086.21
148,2025-09-24,1148,32,Cliente 32,5526961938,"Calle 82 #277, Ciudad Guadalajara",14,PROD-014,"Laptop HP 15""",1,189.08,189.08,5275.29
148,2025-09-24,1148,32,Cliente 32,5526961938,"Calle 82 #277, Ciudad Guadalajara",17,PROD-017,USB 64GB,3,377.22,1131.66,6406.95
149,2025-05-16,1149,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",8,PROD-008,Auriculares Bluetooth,2,669.08,1338.16,1338.16
149,2025-05-16,1149,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",5,PROD-005,Tablet Samsung,5,1366.69,6833.45,8171.61
149,2025-05-16,1149,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",20,PROD-020,Cámara Web HD,1,1316.65,1316.65,9488.26
149,2025-05-16,1149,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",5,PROD-005,Tablet Samsung,1,1366.69,1366.69,10854.95
150,2025-08-16,1150,45,Cliente 45,5580445618,"Calle 47 #943, Ciudad Puebla",19,PROD-019,Teclado mecánico,3,126.92,380.76,380.76
150,2025-08-16,1150,45,Cliente 45,5580445618,"Calle 47 #943, Ciudad Puebla",19,PROD-019,Teclado mecánico,3,126.92,380.76,761.52
150,2025-08-16,1150,45,Cliente 45,5580445618,"Calle 47 #943, Ciudad Puebla",15,PROD-015,"Laptop HP 15""",3,277.79,833.37,1594.89
150,2025-08-16,1150,45,Cliente 45,5580445618,"Calle 47 #943, Ciudad Puebla",20,PROD-020,Cámara Web HD,4,1316.65,5266.6,6861.49
150,2025-08-16,1150,45,Cliente 45,5580445618,"Calle 47 #943, Ciudad Puebla",12,PROD-012,Impresora Epson,1,1025.26,1025.26,7886.75
150,2025-08-16,1150,45,Cliente 45,5580445618,"Calle 47 #943, Ciudad Puebla",16,PROD-016,Mouse inalámbrico,2,1016.59,2033.18,9919.93
151,2025-10-17,1151,28,Cliente 28,5585407549,"Calle 129 #46, Ciudad Monterrey",15,PROD-015,"Laptop HP 15""",5,277.79,1388.95,1388.95
151,2025-10-17,1151,28,Cliente 28,5585407549,"Calle 129 #46, Ciudad Monterrey",17,PROD-017,USB 64GB,5,377.22,1886.1,3275.05
151,2025-10-17,1151,28,Cliente 28,5585407549,"Calle 129 #46, Ciudad Monterrey",9,PROD-009,Auriculares Bluetooth,3,352.02,1056.06,4331.11
151,2025-10-17,1151,28,Cliente 28,5585407549,"Calle 129 #46, Ciudad Monterrey",11,PROD-011,Tablet Samsung,3,1391.98,4175.94,8507.05
151,2025-10-17,1151,28,Cliente 28,5585407549,"Calle 129 #46, Ciudad Monterrey",13,PROD-013,"Monitor 24""",1,943.39,943.39,9450.44
152,2025-04-07,1152,33,Cliente 33,5538832982,"Calle 138 #100, Ciudad Querétaro",11,PROD-011,Tablet Samsung,3,1391.98,4175.94,4175.94
152,2025-04-07,1152,33,Cliente 33,5538832982,"Calle 138 #100, Ciudad Querétaro",12,PROD-012,Impresora Epson,1,1025.26,1025.26,5201.2
152,2025-04-07,1152,33,Cliente 33,5538832982,"Calle 138 #100, Ciudad Querétaro",15,PROD-015,"Laptop HP 15""",1,277.79,277.79,5478.99
152,2025-04-07,1152,33,Cliente 33,5538832982,"Calle 138 #100, Ciudad Querétaro",8,PROD-008,Auriculares Bluetooth,5,669.08,3345.4,8824.39
152,2025-04-07,1152,33,Cliente 33,5538832982,"Calle 138 #100, Ciudad Querétaro",20,PROD-020,Cámara Web HD,4,1316.65,5266.6,14090.99
152,2025-04-07,1152,33,Cliente 33,5538832982,"Calle 138 #100, Ciudad Querétaro",6,PROD-006,USB 64GB,2,868.91,1737.82,15828.81
153,2025-01-09,1153,28,Cliente 28,5585407549,"Calle 129 #46, Ciudad Monterrey",11,PROD-011,Tablet Samsung,5,1391.98,6959.9,6959.9
153,2025-01-09,1153,28,Cliente 28,5585407549,"Calle 129 #46, Ciudad Monterrey",2,PROD-002,Disco Duro 1TB,1,116.11,116.11,7076.01
153,2025-01-09,1153,28,Cliente 28,5585407549,"Calle 129 #46, Ciudad Monterrey",6,PROD-006,USB 64GB,2,868.91,1737.82,8813.83
153,2025-01-09,1153,28,Cliente 28,5585407549,"Calle 129 #46, Ciudad Monterrey",2,PROD-002,Disco Duro 1TB,1,116.11,116.11,8929.94
154,2025-06-01,1154,9,Cliente 9,5584282581,"Calle 134 #500, Ciudad Puebla",4,PROD-004,Tablet Samsung,5,1299.88,6499.4,6499.4
154,2025-06-01,1154,9,Cliente 9,5584282581,"Calle 134 #500, Ciudad Puebla",4,PROD-004,Tablet Samsung,2,1299.88,2599.76,9099.16
154,2025-06-01,1154,9,Cliente 9,5584282581,"Calle 134 #500, Ciudad Puebla",12,PROD-012,Impresora Epson,5,1025.26,5126.3,14225.46
154,2025-06-01,1154,9,Cliente 9,5584282581,"Calle 134 #500, Ciudad Puebla",13,PROD-013,"Monitor 24""",4,943.39,3773.56,17999.02
154,2025-06-01,1154,9,Cliente 9,5584282581,"Calle 134 #500, Ciudad Puebla",19,PROD-019,Teclado mecánico,4,126.92,507.68,18506.7
154,2025-06-01,1154,9,Cliente 9,5584282581,"Calle 134 #500, Ciudad Puebla",11,PROD-011,Tablet Samsung,4,1391.98,5567.92,24074.62
155,2025-01-13,1155,24,Cliente 24,5591571839,"Calle 151 #59, Ciudad Monterrey",20,PROD-020,Cámara Web HD,5,1316.65,6583.25,6583.25
155,2025-01-13,1155,24,Cliente 24,5591571839,"Calle 151 #59, Ciudad Monterrey",15,PROD-015,"Laptop HP 15""",1,277.79,277.79,6861.04
156,2025-09-05,1156,26,Cliente 26,5566471309,"Calle 44 #614, Ciudad Monterrey",8,PROD-008,Auriculares Bluetooth,5,669.08,3345.4,3345.4
156,2025-09-05,1156,26,Cliente 26,5566471309,"Calle 44 #614, Ciudad Monterrey",6,PROD-006,USB 64GB,5,868.91,4344.55,7689.95
156,2025-09-05,1156,26,Cliente 26,5566471309,"Calle 44 #614, Ciudad Monterrey",4,PROD-004,Tablet Samsung,2,1299.88,2599.76,10289.71
156,2025-09-05,1156,26,Cliente 26,5566471309,"Calle 44 #614, Ciudad Monterrey",17,PROD-017,USB 64GB,3,377.22,1131.66,11421.37
156,2025-09-05,1156,26,Cliente 26,5566471309,"Calle 44 #614, Ciudad Monterrey",3,PROD-003,USB 64GB,3,484.52,1453.56,12874.93
157,2025-06-18,1157,25,Cliente 25,5546903572,"Calle 200 #63, Ciudad Puebla",15,PROD-015,"Laptop HP 15""",5,277.79,1388.95,1388.95
157,2025-06-18,1157,25,Cliente 25,5546903572,"Calle 200 #63, Ciudad Puebla",3,PROD-003,USB 64GB,1,484.52,484.52,1873.47
157,2025-06-18,1157,25,Cliente 25,5546903572,"Calle 200 #63, Ciudad Puebla",4,PROD-004,Tablet Samsung,3,1299.88,3899.64,5773.11
158,2025-02-15,1158,26,Cliente 26,5566471309,"Calle 44 #614, Ciudad Monterrey",13,PROD-013,"Monitor 24""",4,943.39,3773.56,3773.56
158,2025-02-15,1158,26,Cliente 26,5566471309,"Calle 44 #614, Ciudad Monterrey",11,PROD-011,Tablet Samsung,5,1391.98,6959.9,10733.46
158,2025-02-15,1158,26,Cliente 26,5566471309,"Calle 44 #614, Ciudad Monterrey",16,PROD-016,Mouse inalámbrico,3,1016.59,3049.77,13783.23
159,2025-07-03,1159,21,Cliente 21,5549425421,"Calle 84 #596, Ciudad Puebla",7,PROD-007,Teclado mecánico,4,559.57,2238.28,2238.28
159,2025-07-03,1159,21,Cliente 21,5549425421,"Calle 84 #596, Ciudad Puebla",17,PROD-017,USB 64GB,3,377.22,1131.66,3369.94
159,2025-07-03,1159,21,Cliente 21,5549425421,"Calle 84 #596, Ciudad Puebla",10,PROD-010,Mouse inalámbrico,5,1025.44,5127.2,8497.14
160,2025-05-02,1160,46,Cliente 46,5554414304,"Calle 101 #383, Ciudad Monterrey",5,PROD-005,Tablet Samsung,2,1366.69,2733.38,2733.38
160,2025-05-02,1160,46,Cliente 46,5554414304,"Calle 101 #383, Ciudad Monterrey",19,PROD-019,Teclado mecánico,4,126.92,507.68,3241.06
160,2025-05-02,1160,46,Cliente 46,5554414304,"Calle 101 #383, Ciudad Monterrey",15,PROD-015,"Laptop HP 15""",2,277.79,555.58,3796.64
161,2025-01-14,1161,9,Cliente 9,5584282581,"Calle 134 #500, Ciudad Puebla",9,PROD-009,Auriculares Bluetooth,3,352.02,1056.06,1056.06
161,2025-01-14,1161,9,Cliente 9,5584282581,"Calle 134 #500, Ciudad Puebla",15,PROD-015,"Laptop HP 15""",1,277.79,277.79,1333.85
161,2025-01-14,1161,9,Cliente 9,5584282581,"Calle 134 #500, Ciudad Puebla",11,PROD-011,Tablet Samsung,2,1391.98,2783.96,4117.81
161,2025-01-14,1161,9,Cliente 9,5584282581,"Calle 134 #500, Ciudad Puebla",12,PROD-012,Impresora Epson,2,1025.26,2050.52,6168.33
161,2025-01-14,1161,9,Cliente 9,5584282581,"Calle 134 #500, Ciudad Puebla",3,PROD-003,USB 64GB,4,484.52,1938.08,8106.41
162,2025-01-06,1162,38,Cliente 38,5566888660,"Calle 153 #271, Ciudad CDMX",20,PROD-020,Cámara Web HD,4,1316.65,5266.6,5266.6
162,2025-01-06,1162,38,Cliente 38,5566888660,"Calle 153 #271, Ciudad CDMX",11,PROD-011,Tablet Samsung,4,1391.98,5567.92,10834.52
162,2025-01-06,1162,38,Cliente 38,5566888660,"Calle 153 #271, Ciudad CDMX",4,PROD-004,Tablet Samsung,3,1299.88,3899.64,14734.16
162,2025-01-06,1162,38,Cliente 38,5566888660,"Calle 153 #271, Ciudad CDMX",13,PROD-013,"Monitor 24""",3,943.39,2830.17,17564.33
163,2025-02-28,1163,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",12,PROD-012,Impresora Epson,3,1025.26,3075.78,3075.78
163,2025-02-28,1163,2,Cliente 2,5590249374,"Calle 139 #240, Ciudad CDMX",11,PROD-011,Tablet Samsung,1,1391.98,1391.98,4467.76
164,2025-05-09,1164,38,Cliente 38,5566888660,"Calle 153 #271, Ciudad CDMX",12,PROD-012,Impresora Epson,1,1025.26,1025.26,1025.26
164,2025-05-09,1164,38,Cliente 38,5566888660,"Calle 153 #271, Ciudad CDMX",11,PROD-011,Tablet Samsung,4,1391.98,5567.92,6593.18
164,2025-05-09,1164,38,Cliente 38,5566888660,"Calle 153 #271, Ciudad CDMX",2,PROD-002,Disco Duro 1TB,1,116.11,116.11,6709.29
164,2025-05-09,1164,38,Cliente 38,5566888660,"Calle 153 #271, Ciudad CDMX",2,PROD-002,Disco Duro 1TB,2,116.11,232.22,6941.51
164,2025-05-09,1164,38,Cliente 38,5566888660,"Calle 153 #271, Ciudad CDMX",5,PROD-005,Tablet Samsung,1,1366.69,1366.69,8308.2
165,2025-02-03,1165,42,Cliente 42,5570579758,"Calle 75 #145, Ciudad Guadalajara",8,PROD-008,Auriculares Bluetooth,1,669.08,669.08,669.08
165,2025-02-03,1165,42,Cliente 42,5570579758,"Calle 75 #145, Ciudad Guadalajara",13,PROD-013,"Monitor 24""",2,943.39,1886.78,2555.86
165,2025-02-03,1165,42,Cliente 42,5570579758,"Calle 75 #145, Ciudad Guadalajara",5,PROD-005,Tablet Samsung,2,1366.69,2733.38,5289.24
166,2025-08-01,1166,37,Cliente 37,5520893666,"Calle 87 #872, Ciudad Puebla",17,PROD-017,USB 64GB,5,377.22,1886.1,1886.1
166,2025-08-01,1166,37,Cliente 37,5520893666,"Calle 87 #872, Ciudad Puebla",10,PROD-010,Mouse inalámbrico,1,1025.44,1025.44,2911.54
166,2025-08-01,1166,37,Cliente 37,5520893666,"Calle 87 #872, Ciudad Puebla",8,PROD-008,Auriculares Bluetooth,5,669.08,3345.4,6256.94
166,2025-08-01,1166,37,Cliente 37,5520893666,"Calle 87 #872, Ciudad Puebla",18,PROD-018,USB 64GB,3,324.14,972.42,7229.36
167,2025-04-18,1167,7,Cliente 7,5525022186,"Calle 176 #225, Ciudad CDMX",12,PROD-012,Impresora Epson,3,1025.26,3075.78,3075.78
167,2025-04-18,1167,7,Cliente 7,5525022186,"Calle 176 #225, Ciudad CDMX",11,PROD-011,Tablet Samsung,2,1391.98,2783.96,5859.74
167,2025-04-18,1167,7,Cliente 7,5525022186,"Calle 176 #225, Ciudad CDMX",17,PROD-017,USB 64GB,3,377.22,1131.66,6991.4
167,2025-04-18,1167,7,Cliente 7,5525022186,"Calle 176 #225, Ciudad CDMX",7,PROD-007,Teclado mecánico,5,559.57,2797.85,9789.25
168,2025-02-16,1168,39,Cliente 39,5598505376,"Calle 107 #536, Ciudad Guadalajara",1,PROD-001,Mouse inalámbrico,4,1325.32,5301.28,5301.28
168,2025-02-16,1168,39,Cliente 39,5598505376,"Calle 107 #536, Ciudad Guadalajara",5,PROD-005,Tablet Samsung,5,1366.69,6833.45,12134.73
168,2025-02-16,1168,39,Cliente 39,5598505376,"Calle 107 #536, Ciudad Guadalajara",6,PROD-006,USB 64GB,3,868.91,2606.73,14741.46
168,2025-02-16,1168,39,Cliente 39,5598505376,"Calle 107 #536, Ciudad Guadalajara",6,PROD-006,USB 64GB,1,868.91,868.91,15610.37
169,2025-01-15,1169,47,Cliente 47,5536041928,"Calle 35 #450, Ciudad CDMX",14,PROD-014,"Laptop HP 15""",5,189.08,945.4,945.4
169,2025-01-15,1169,47,Cliente 47,5536041928,"Calle 35 #450, Ciudad CDMX",8,PROD-008,Auriculares Bluetooth,4,669.08,2676.32,3621.72
169,2025-01-15,1169,47,Cliente 47,5536041928,"Calle 35 #450, Ciudad CDMX",8,PROD-008,Auriculares Bluetooth,5,669.08,3345.4,6967.12
169,2025-01-15,1169,47,Cliente 47,5536041928,"Calle 35 #450, Ciudad CDMX",14,PROD-014,"Laptop HP 15""",4,189.08,756.32,7723.44
169,2025-01-15,1169,47,Cliente 47,5536041928,"Calle 35 #450, Ciudad CDMX",12,PROD-012,Impresora Epson,2,1025.26,2050.52,9773.96
170,2025-10-06,1170,15,Cliente 15,5584822026,"Calle 82 #95, Ciudad Puebla",14,PROD-014,"Laptop HP 15""",4,189.08,756.32,756.32
170,2025-10-06,1170,15,Cliente 15,5584822026,"Calle 82 #95, Ciudad Puebla",2,PROD-002,Disco Duro 1TB,4,116.11,464.44,1220.76
171,2025-04-03,1171,25,Cliente 25,5546903572,"Calle 200 #63, Ciudad Puebla",19,PROD-019,Teclado mecánico,1,126.92,126.92,126.92
171,2025-04-03,1171,25,Cliente 25,5546903572,"Calle 200 #63, Ciudad Puebla",5,PROD-005,Tablet Samsung,3,1366.69,4100.07,4226.99
171,2025-04-03,1171,25,Cliente 25,5546903572,"Calle 200 #63, Ciudad Puebla",16,PROD-016,Mouse inalámbrico,4,1016.59,4066.36,8293.35
172,2025-06-18,1172,32,Cliente 32,5526961938,"Calle 82 #277, Ciudad Guadalajara",6,PROD-006,USB 64GB,4,868.91,3475.64,3475.64
172,2025-06-18,1172,32,Cliente 32,5526961938,"Calle 82 #277, Ciudad Guadalajara",6,PROD-006,USB 64GB,5,868.91,4344.55,7820.19
172,2025-06-18,1172,32,Cliente 32,5526961938,"Calle 82 #277, Ciudad Guadalajara",8,PROD-008,Auriculares Bluetooth,1,669.08,669.08,8489.27
172,2025-06-18,1172,32,Cliente 32,5526961938,"Calle 82 #277, Ciudad Guadalajara",8,PROD-008,Auriculares Bluetooth,1,669.08,669.08,9158.35
173,2025-04-22,1173,26,Cliente 26,5566471309,"Calle 44 #614, Ciudad Monterrey",6,PROD-006,USB 64GB,4,868.91,3475.64,3475.64
173,2025-04-22,1173,26,Cliente 26,5566471309,"Calle 44 #614, Ciudad Monterrey",2,PROD-002,Disco Duro 1TB,2,116.11,232.22,3707.86
173,2025-04-22,1173,26,Cliente 26,5566471309,"Calle 44 #614, Ciudad Monterrey",12,PROD-012,Impresora Epson,3,1025.26,3075.78,6783.64
173,2025-04-22,1173,26,Cliente 26,5566471309,"Calle 44 #614, Ciudad Monterrey",2,PROD-002,Disco Duro 1TB,5,116.11,580.55,7364.19
173,2025-04-22,1173,26,Cliente 26,5566471309,"Calle 44 #614, Ciudad Monterrey",11,PROD-011,Tablet Samsung,5,1391.98,6959.9,14324.09
173,2025-04-22,1173,26,Cliente 26,5566471309,"Calle 44 #614, Ciudad Monterrey",4,PROD-004,Tablet Samsung,5,1299.88,6499.4,20823.49
174,2025-04-25,1174,13,Cliente 13,5551926849,"Calle 49 #181, Ciudad Monterrey",13,PROD-013,"Monitor 24""",5,943.39,4716.95,4716.95
174,2025-04-25,1174,13,Cliente 13,5551926849,"Calle 49 #181, Ciudad Monterrey",9,PROD-009,Auriculares Bluetooth,2,352.02,704.04,5420.99
175,2025-01-21,1175,24,Cliente 24,5591571839,"Calle 151 #59, Ciudad Monterrey",8,PROD-008,Auriculares Bluetooth,4,669.08,2676.32,2676.32
175,2025-01-21,1175,24,Cliente 24,5591571839,"Calle 151 #59, Ciudad Monterrey",13,PROD-013,"Monitor 24""",1,943.39,943.39,3619.71
175,2025-01-21,1175,24,Cliente 24,5591571839,"Calle 151 #59, Ciudad Monterrey",19,PROD-019,Teclado mecánico,3,126.92,380.76,4000.47
175,2025-01-21,1175,24,Cliente 24,5591571839,"Calle 151 #59, Ciudad Monterrey",12,PROD-012,Impresora Epson,2,1025.26,2050.52,6050.99
